id,name,location_lat,location_lng,SW,NE,categoryIdOfVenue,categoryTypeName
4c776bb393faa093cce1f0fb,Morgenmad I Soho,55.6669351436,12.560258833199999,"55.6665950785,12.5592211205","55.6683917477,12.5624068075",4bf58dd8d48988d143941735,Breakfast Spot
4e7b2023483bf10366a63174,Sms Pølse,55.667044,12.559586,"55.6665950785,12.5592211205","55.6683917477,12.5624068075",4bf58dd8d48988d16f941735,Hot Dog Joint
51f3af10e4b07911f7d8faad,The Jock. Staldgade 22,55.6683372767,12.5621824144,"55.6665950785,12.5592211205","55.6683917477,12.5624068075",4bf58dd8d48988d16d941735,Café
59d4a1b6b5461859a043f310,Riccos Kaffebar,55.668147999999995,12.560448,"55.6665950785,12.5592211205","55.6683917477,12.5624068075",4bf58dd8d48988d1e0931735,Coffee Shop
578681bf498e516997d17955,Kødbyens is,55.668231000000006,12.559556,"55.6665950785,12.5592211205","55.6683917477,12.5624068075",4bf58dd8d48988d1c9941735,Ice Cream Shop
53d77a7a498e2596b58b742e,Mr. Hess,55.66810997060001,12.5598811154,"55.6665950785,12.5592211205","55.6683917477,12.5624068075",4bf58dd8d48988d1cb941735,Food Truck
5550effd498e1d5fa814f685,Lele,55.667956999999994,12.561144,"55.6665950785,12.5592211205","55.6683917477,12.5624068075",4bf58dd8d48988d142941735,Asian Restaurant
527e046b11d2a29383c661fc,Staldhuset,55.668155104200004,12.562366516900001,"55.6665950785,12.5592211205","55.6683917477,12.5624068075",4bf58dd8d48988d16d941735,Café
4e5f72e3b61c4bf3800f57a9,hotdog Værkstedet,55.668076,12.562712,"55.6665950785,12.5620881072","55.6683917477,12.5652737942",4d4b7105d754a06374d81259,Food
4cb6d7508db0a1435dd66c16,HomeExpresso.dk,55.666854548,12.5667212032,"55.6665950785,12.5649550938","55.6683917477,12.5681407808",4bf58dd8d48988d1e0931735,Coffee Shop
5ad6fe54f5e9d7784cea974d,My Example Company,55.668026399999995,12.5707442,"55.6665950785,12.5678220805","55.6683917477,12.5710077675",4bf58dd8d48988d1f1931735,General Entertainment
5b3b29cfc97f28002ca5787c,Green Island of Copenhagen,55.666963046599996,12.5712793354,"55.6665950785,12.5706890672","55.6683917477,12.5738747542",4bf58dd8d48988d16d941735,Café
5b312b1186bc49002c5822c1,Cykelkokken,55.667781000000005,12.573783,"55.6665950785,12.5706890672","55.6683917477,12.5738747542",4bf58dd8d48988d1c4941735,Restaurant
4b1aabc4f964a520f6ee23e3,Il Pane de Mauro,55.666846085299994,12.576740033699998,"55.6665950785,12.5735560539","55.6683917477,12.5767417409",4bf58dd8d48988d1ca941735,Pizza Place
4bdac8400ef39c74ccbe1d2d,Bryggens Spisehus,55.6670003726,12.5763606146,"55.6665950785,12.5735560539","55.6683917477,12.5767417409",4bf58dd8d48988d16d941735,Café
598d8ffbdec1d6471f1f83b0,Andersen Bakery,55.6672149733,12.5787490488,"55.6665950785,12.5764230405","55.6683917477,12.5796087275",4bf58dd8d48988d16a941735,Bakery
5a1082ad3b830770f3b173f1,Wecycle,55.667087,12.577283,"55.6665950785,12.5764230405","55.6683917477,12.5796087275",4bf58dd8d48988d1e0931735,Coffee Shop
4b49d771f964a520717426e3,The Sandwich,55.6668786308,12.5783548859,"55.6665950785,12.5764230405","55.6683917477,12.5796087275",4bf58dd8d48988d1c5941735,Sandwich Place
4bed2dc091380f47d07e9f18,Bryggen 11,55.6682686695,12.578294932999999,"55.6665950785,12.5764230405","55.6683917477,12.5796087275",4bf58dd8d48988d1c9941735,Ice Cream Shop
594e9dfa1987ec28dc58cd65,Egils Deli,55.666817,12.576961500000001,"55.6665950785,12.5764230405","55.6683917477,12.5796087275",4bf58dd8d48988d146941735,Deli / Bodega
4b63049cf964a520ef5d2ae3,Sushiya Wokaway,55.667857226,12.5795395096,"55.6665950785,12.5764230405","55.6683917477,12.5796087275",4bf58dd8d48988d1d2941735,Sushi Restaurant
4b5dc5cef964a520e16a29e3,Hiko,55.6677928008,12.578330886,"55.6665950785,12.5764230405","55.6683917477,12.5796087275",4bf58dd8d48988d1ca941735,Pizza Place
57d2d536498eddf038024f3e,basal,55.66765899999999,12.579112,"55.6665950785,12.5764230405","55.6683917477,12.5796087275",4bf58dd8d48988d1c6941735,Scandinavian Restaurant
5075a81ae4b0092291ad01d3,Hahnemanns Køkken Pop-up,55.666827000000005,12.579442,"55.6665950785,12.5764230405","55.6683917477,12.5796087275",4bf58dd8d48988d1c6941735,Scandinavian Restaurant
4c35c66c3896e21e8ea7ed90,Juice & Grill,55.6677078071,12.5783591177,"55.6665950785,12.5764230405","55.6683917477,12.5796087275",4bf58dd8d48988d1c5941735,Sandwich Place
59998c83603d2a7019f60a56,Hansens Flødeis,55.667761999999996,12.577173,"55.6665950785,12.5764230405","55.6683917477,12.5796087275",4bf58dd8d48988d1c9941735,Ice Cream Shop
57f7b5ec498eedc69225aabd,MyThai Kitchen,55.667995,12.579472,"55.6665950785,12.5764230405","55.6683917477,12.5796087275",4bf58dd8d48988d149941735,Thai Restaurant
5b2293c91c675b003964d771,Maui,55.667697,12.578467999999999,"55.6665950785,12.5764230405","55.6683917477,12.5796087275",4bf58dd8d48988d1bd941735,Salad Place
51fba874498e6ad9905b67e1,Bryggen 21,55.66710202229999,12.577342348800002,"55.6665950785,12.5764230405","55.6683917477,12.5796087275",4bf58dd8d48988d1e0931735,Coffee Shop
524acc1c498eb4388f4f3491,Fiskebørsen,55.667753000000005,12.579285,"55.6665950785,12.5764230405","55.6683917477,12.5796087275",4edd64a0c7ddd24ca188df1a,Fish & Chips Shop
4c0bde40009a0f47a7b7ebbf,Hatoba Isbar,55.6675426456,12.5771783946,"55.6665950785,12.5764230405","55.6683917477,12.5796087275",4bf58dd8d48988d1c9941735,Ice Cream Shop
557ab2e2498ea3ff8d39e4e8,ROAST Coffee,55.668268000000005,12.579784,"55.6665950785,12.5792900272","55.6683917477,12.5824757142",4bf58dd8d48988d1e0931735,Coffee Shop
4c3dd9f74bc9a5936e8bd471,Charcuteriet,55.667759,12.57969,"55.6665950785,12.5792900272","55.6683917477,12.5824757142",4bf58dd8d48988d11d951735,Butcher
4bc8100b0050b71387d7b93b,Deloitte Cafeen,55.667029182700006,12.5840492545,"55.6665950785,12.5821570139","55.6683917477,12.5853427009",4bf58dd8d48988d128941735,Cafeteria
587a0a72ea29b879360eaa9c,Filini,55.667681285600004,12.5866485995,"55.6665950785,12.5850240006","55.6683917477,12.5882096876",4bf58dd8d48988d110941735,Italian Restaurant
4c4482a58c1f20a1867f3c99,The Blue Elephant,55.667406462799995,12.5867448971,"55.6665950785,12.5850240006","55.6683917477,12.5882096876",4bf58dd8d48988d149941735,Thai Restaurant
4adcdb00f964a520645e21e3,Restaurant Kyoto,55.6676102729,12.5865297292,"55.6665950785,12.5850240006","55.6683917477,12.5882096876",4bf58dd8d48988d111941735,Japanese Restaurant
51a5e789498ec735b3c43903,Helsinki Room,55.6674165843,12.586160590799999,"55.6665950785,12.5850240006","55.6683917477,12.5882096876",4bf58dd8d48988d1c6941735,Scandinavian Restaurant
51ffb244498e82184938dea3,Slurkis,55.66726,12.59377,"55.6665950785,12.5907579739","55.6683917477,12.5939436609",4bf58dd8d48988d1c9941735,Ice Cream Shop
5438121b498e0fa6d1f8d667,Café Victora,55.6680593589,12.5966148501,"55.6665950785,12.5936249606","55.6683917477,12.5968106476",4bf58dd8d48988d16d941735,Café
571b9fd4498e85edf2ecfdd7,Barshu,55.668130000000005,12.596599000000001,"55.6665950785,12.5936249606","55.6683917477,12.5968106476",4bf58dd8d48988d145941735,Chinese Restaurant
5bdb69d6a0215b002ccdb2f2,Rooty,55.6674169967,12.5973969698,"55.6665950785,12.5964919472","55.6683917477,12.5996776343",4bf58dd8d48988d1bd941735,Salad Place
5a51fd58a2a6ce74d5b7dea6,Alice,55.668381999999994,12.597006,"55.6665950785,12.5964919472","55.6683917477,12.5996776343",4bf58dd8d48988d1c9941735,Ice Cream Shop
4bb788773db7b713db1c209a,Delle Alpi,55.66699499999999,12.597835,"55.6665950785,12.5964919472","55.6683917477,12.5996776343",4bf58dd8d48988d1ca941735,Pizza Place
4c11233bf1b6a59387057d27,Paradis Is,55.6678284415,12.5972043474,"55.6665950785,12.5964919472","55.6683917477,12.5996776343",4bf58dd8d48988d1c9941735,Ice Cream Shop
5b4b1cbd7cd14c00448f83c5,Kaffeporten,55.667396999999994,12.597754,"55.6665950785,12.5964919472","55.6683917477,12.5996776343",4bf58dd8d48988d1e0931735,Coffee Shop
4b23d7adf964a520055b24e3,Restaurant Rimini,55.668020999999996,12.5972454,"55.6665950785,12.5964919472","55.6683917477,12.5996776343",4bf58dd8d48988d110941735,Italian Restaurant
4b5f287cf964a520d3a929e3,Maharaja indisk resturant,55.6671625283,12.5978589168,"55.6665950785,12.5964919472","55.6683917477,12.5996776343",4bf58dd8d48988d10f941735,Indian Restaurant
4bac9522f964a52079fc3ae3,Bagel House,55.66740257520001,12.5975669027,"55.6665950785,12.5964919472","55.6683917477,12.5996776343",4bf58dd8d48988d179941735,Bagel Shop
4ba278bff964a5200efc37e3,Den Sorte Gryde,55.667114,12.59777,"55.6665950785,12.5964919472","55.6683917477,12.5996776343",4bf58dd8d48988d16c941735,Burger Joint
4b7824ddf964a5201bb82ee3,Krunch Organic Burger,55.667353000000006,12.597564,"55.6665950785,12.5964919472","55.6683917477,12.5996776343",4bf58dd8d48988d16c941735,Burger Joint
50bb4958e4b046562a5ef1ba,Krummen & Kagen,55.667920448100006,12.5968973468,"55.6665950785,12.5964919472","55.6683917477,12.5996776343",4bf58dd8d48988d16a941735,Bakery
537755db498ef1607a921b90,Nordisk Brød,55.667961,12.597253,"55.6665950785,12.5964919472","55.6683917477,12.5996776343",4bf58dd8d48988d16a941735,Bakery
4ccddd36063a721ee229979a,Oscar By Night,55.6680015688,12.5969325501,"55.6665950785,12.5964919472","55.6683917477,12.5996776343",4bf58dd8d48988d1ca941735,Pizza Place
520e713f11d2e8a7386f34df,Shiimi,55.666835784899995,12.5980806351,"55.6665950785,12.5964919472","55.6683917477,12.5996776343",4bf58dd8d48988d149941735,Thai Restaurant
55758415498ec58f856e7232,Deep Indian Restaurant,55.6669238356,12.5979495049,"55.6665950785,12.5964919472","55.6683917477,12.5996776343",4bf58dd8d48988d10f941735,Indian Restaurant
5102bf66e4b0c047da8e5330,Foodie,55.6672064032,12.597705487799999,"55.6665950785,12.5964919472","55.6683917477,12.5996776343",4bf58dd8d48988d10b941735,Falafel Restaurant
4c07eec4bbc676b0d0bb45d5,Organic Corner,55.667193000000005,12.597749,"55.6665950785,12.5964919472","55.6683917477,12.5996776343",4bf58dd8d48988d142941735,Asian Restaurant
4ca7710b931bb60c95629de2,Go Away,55.6679244468,12.5970100009,"55.6665950785,12.5964919472","55.6683917477,12.5996776343",4bf58dd8d48988d142941735,Asian Restaurant
54f0bb11498edbb843af15eb,Maharaja Indian Restaurant,55.666968999999995,12.597513000000001,"55.6665950785,12.5964919472","55.6683917477,12.5996776343",4bf58dd8d48988d10f941735,Indian Restaurant
4c0e97fe7189c9280ac1d8b6,Thai Hut,55.666782,12.597874000000001,"55.6665950785,12.5964919472","55.6683917477,12.5996776343",4bf58dd8d48988d149941735,Thai Restaurant
569aa7ad498e19666e2b84a8,Up Wonder,55.667046,12.603335000000001,"55.6665950785,12.6022259206","55.6683917477,12.6054116076",4bf58dd8d48988d128941735,Cafeteria
5784bde5498e2239528eb6a6,Lagkagehuset,55.66828100000001,12.606889,"55.6665950785,12.6050929073","55.6683917477,12.6082785943",4bf58dd8d48988d16a941735,Bakery
51b89ee1498ecd5bbc6db604,Soupanatural @Prismen,55.666826,12.611027,"55.6665950785,12.6079598939","55.6683917477,12.6111455810",4bf58dd8d48988d1dd931735,Soup Place
4b4f7049f964a5209a0627e3,øko er et næsehorn,55.666799,12.610954,"55.6665950785,12.6079598939","55.6683917477,12.6111455810",4bf58dd8d48988d1c7941735,Snack Place
4cdd822c22bd721e1da00148,Saranda Pizzaria,55.6669752699,12.615453600899999,"55.6665950785,12.6136938673","55.6683917477,12.6168795543",4bf58dd8d48988d1ca941735,Pizza Place
4cf698191801a14337acead4,Belardo's,55.667434,12.617069,"55.6665950785,12.6165608540","55.6683917477,12.6197465410",4bf58dd8d48988d142941735,Asian Restaurant
4c593ec2f346c92841094cca,Telia Kantine,55.6683476845,12.6207354393,"55.6665950785,12.6194278406","55.6683917477,12.6226135276",4bf58dd8d48988d147941735,Diner
51f3fbb6498ee9941460f7c0,Henne & Musses Gods,55.667605,12.629019,"55.6665950785,12.6280288007","55.6683917477,12.6312144877",4bf58dd8d48988d1df931735,BBQ Joint
4d0a8d0add5fa1cdbf0a5489,Dalvangsvej,55.668684811999995,12.413469532899999,"55.6682120808,12.4130065772","55.6700087499,12.4161923958",4bf58dd8d48988d158941735,Swiss Restaurant
5522c399498edb113dca87f3,Indis Indian Street Food,55.6684103085,12.420106638800002,"55.6682120808,12.4187407875","55.6700087499,12.4219266061",4bf58dd8d48988d10f941735,Indian Restaurant
5222095711d26bbc1b122312,Red & Yellow Steakhouse Cafe,55.6687447525,12.425812651700001,"55.6682120808,12.4244749977","55.6700087499,12.4276608164",4bf58dd8d48988d1c4941735,Restaurant
4bc4a961920eb713380e1f2c,McDonald's,55.6687356129,12.4368489683,"55.6682120808,12.4359434183","55.6700087499,12.4391292370",4bf58dd8d48988d16e941735,Fast Food Restaurant
4e217fb3b0fbdf9ba7aa0c39,Torvecafeen,55.66870600000001,12.440901,"55.6682120808,12.4388105235","55.6700087499,12.4419963421",4bf58dd8d48988d143941735,Breakfast Spot
4c2a196cce3fc9282ebd6f88,Appetit,55.668544999999995,12.475006,"55.6682120808,12.4732157852","55.6700087499,12.4764016039",4bf58dd8d48988d1c5941735,Sandwich Place
4bbcb3768a4fb71306043c9d,Pizzatit,55.668420999999995,12.474613,"55.6682120808,12.4732157852","55.6700087499,12.4764016039",4bf58dd8d48988d1ca941735,Pizza Place
4fb92ee0e4b090680eff72a7,kebabsnekkere,55.6696472168,12.4877471924,"55.6682120808,12.4846842058","55.6700087499,12.4878700244",4bf58dd8d48988d16c941735,Burger Joint
57d3b275498ed2d8196a49ed,Bagerdygtigt,55.669321999999994,12.492796,"55.6682120808,12.4904184161","55.6700087499,12.4936042347",4bf58dd8d48988d16a941735,Bakery
590cb5220d2be707b961e3d3,Sangul Kebab - Pizza & Grill,55.66981,12.491292,"55.6682120808,12.4904184161","55.6700087499,12.4936042347",4bf58dd8d48988d1ca941735,Pizza Place
520e412411d241062c260556,HaHaslik,55.669577000000004,12.492174,"55.6682120808,12.4904184161","55.6700087499,12.4936042347",4bf58dd8d48988d1c7941735,Snack Place
4bb6dab01344b713332d9e04,Viaduktbageriet,55.6692110824,12.4927318096,"55.6682120808,12.4904184161","55.6700087499,12.4936042347",4bf58dd8d48988d16a941735,Bakery
50fd731ce4b02fe31b1e62f8,Bon Apetit,55.669773,12.491785,"55.6682120808,12.4904184161","55.6700087499,12.4936042347",4bf58dd8d48988d1c0941735,Mediterranean Restaurant
5229b61e498e4a7fe12da073,Istanbul Brunch,55.6688572554,12.4952521088,"55.6682120808,12.4932855212","55.6700087499,12.4964713399",4f04af1f2fb6e1c99f3db0bb,Turkish Restaurant
52c5adca498e75d828abcc71,restaurant khan,55.668907,12.495121000000001,"55.6682120808,12.4932855212","55.6700087499,12.4964713399",4bf58dd8d48988d10f941735,Indian Restaurant
54d78bdd498eebd436db97d8,Dansk Kromad,55.668975539499996,12.495333495399999,"55.6682120808,12.4932855212","55.6700087499,12.4964713399",4bf58dd8d48988d147941735,Diner
4cd467a4122ba143af3525a1,Christinas Tapas Bar,55.668684999999996,12.495731,"55.6682120808,12.4932855212","55.6700087499,12.4964713399",4bf58dd8d48988d150941735,Spanish Restaurant
4ddffe98fa76425c540d8b13,Los Krejlos,55.668946872,12.4954667636,"55.6682120808,12.4932855212","55.6700087499,12.4964713399",4bf58dd8d48988d150941735,Spanish Restaurant
4b0005ddf964a5207e3a22e3,Shofuku,55.66881,12.49539345,"55.6682120808,12.4932855212","55.6700087499,12.4964713399",4bf58dd8d48988d1d2941735,Sushi Restaurant
4b06cb2ef964a52059f022e3,Café Krejleren,55.6687033055,12.5069021138,"55.6682120808,12.5047539418","55.6700087499,12.5079397604",4bf58dd8d48988d1db931735,Tapas Restaurant
4bfffa5237850f476080973f,Venus Pizzaria,55.6691306607,12.517094777899999,"55.6682120808,12.5162223624","55.6700087499,12.5194081810",4bf58dd8d48988d10f941735,Indian Restaurant
4f4fd264e4b00c3159c85453,resturang,55.6692325163,12.5177666831,"55.6682120808,12.5162223624","55.6700087499,12.5194081810",4bf58dd8d48988d1c4941735,Restaurant
4e27f3d3b61c9d28cbef66a4,Kantinen @ CEC,55.6697377822,12.538538929100001,"55.6682120808,12.5362920984","55.6700087499,12.5394779170",4bf58dd8d48988d128941735,Cafeteria
529de15f498e6e2ff7f987b1,lagkagehuset,55.668795618900006,12.5423337934,"55.6682120808,12.5391592035","55.6700087499,12.5423450222",4bf58dd8d48988d16a941735,Bakery
522a0ec9498e848be68a2401,Rohan's Indian Restaurant,55.6698054812,12.5400725955,"55.6682120808,12.5391592035","55.6700087499,12.5423450222",4bf58dd8d48988d10f941735,Indian Restaurant
4c25dbf1905a0f4736356260,Spar 2,55.66912224439999,12.539976,"55.6682120808,12.5391592035","55.6700087499,12.5423450222",4bf58dd8d48988d1ca941735,Pizza Place
4e132103d4c07597ff8f3a04,Lagkagehuset,55.6684774163,12.5438158877,"55.6682120808,12.5420263087","55.6700087499,12.5452121273",4bf58dd8d48988d16a941735,Bakery
5ac793ccacb00b7e536066f7,veneto pizza,55.669621,12.54513,"55.6682120808,12.5420263087","55.6700087499,12.5452121273",4bf58dd8d48988d1ca941735,Pizza Place
4ef09c528b81e3067f5e4ae5,ก๋วยเตี๋ยวรสเด็ด กม.5,55.669309999999996,12.544416,"55.6682120808,12.5420263087","55.6700087499,12.5452121273",4bf58dd8d48988d1cb941735,Food Truck
4f746227e4b071ce66dfd9ec,Teater Grobs kaffebar,55.668885135500005,12.5442226477,"55.6682120808,12.5420263087","55.6700087499,12.5452121273",4bf58dd8d48988d1e0931735,Coffee Shop
4b06db37f964a5208ff122e3,Cafe Høegs,55.669631680100004,12.545475727000001,"55.6682120808,12.5448934138","55.6700087499,12.5480792325",4bf58dd8d48988d16d941735,Café
58a75015ebf028557b0f0a6f,Café Patina,55.668854,12.547986,"55.6682120808,12.5448934138","55.6700087499,12.5480792325",4bf58dd8d48988d10e941735,Greek Restaurant
5624fc79498eaf511deabc54,Bodenhoff Bageri og konditori Matthæusgade,55.669656076,12.5456271746,"55.6682120808,12.5448934138","55.6700087499,12.5480792325",4bf58dd8d48988d16a941735,Bakery
4d21fc258629224b3cb71f87,Amore Pizzeria,55.6693441855,12.5454569673,"55.6682120808,12.5448934138","55.6700087499,12.5480792325",4bf58dd8d48988d1ca941735,Pizza Place
4f9bfc1fe4b0e1cbfec1cdcd,Fede pedes køkken,55.668441,12.545258,"55.6682120808,12.5448934138","55.6700087499,12.5480792325",4bf58dd8d48988d147941735,Diner
525bb94a498e437e44ed52dd,Slikhjørnet Vesterbrogade,55.669804000000006,12.547189,"55.6682120808,12.5448934138","55.6700087499,12.5480792325",4bf58dd8d48988d1d0941735,Dessert Shop
4d98a0cd744f37043576f357,ATA Pizza,55.669111,12.545408,"55.6682120808,12.5448934138","55.6700087499,12.5480792325",4bf58dd8d48988d1ca941735,Pizza Place
55649050498efee5441e93e8,Smagsklubben,55.66902814270001,12.5452352111,"55.6682120808,12.5448934138","55.6700087499,12.5480792325",4bf58dd8d48988d179941735,Bagel Shop
4bc4adc0461576b002448032,Amore,55.6695944143,12.545489,"55.6682120808,12.5448934138","55.6700087499,12.5480792325",4bf58dd8d48988d1c1941735,Mexican Restaurant
4af5cc48f964a520fcfc21e3,Thai Kacha,55.669912244799995,12.5455671908,"55.6682120808,12.5448934138","55.6700087499,12.5480792325",4bf58dd8d48988d149941735,Thai Restaurant
57c69162498e8321d1105fe3,Fiskevognen Enghavevej,55.669652,12.545597,"55.6682120808,12.5448934138","55.6700087499,12.5480792325",56aa371be4b08b9a8d57350b,Food Stand
4b75cdc8f964a520ef252ee3,Det Lille Øresund,55.6691058959,12.549995539400001,"55.6682120808,12.5477605190","55.6700087499,12.5509463376",4bf58dd8d48988d146941735,Deli / Bodega
50cbd463e4b0f2cbcf5986ec,Bagerdygtigt,55.6684868377,12.5508675906,"55.6682120808,12.5477605190","55.6700087499,12.5509463376",4bf58dd8d48988d16a941735,Bakery
4c3324f6452620a1a30f230f,Kiosk 1001 Nat,55.6684058585,12.5506588199,"55.6682120808,12.5477605190","55.6700087499,12.5509463376",4d954b0ea243a5684a65b473,Convenience Store
58b2cfdf19b1ad5493351ea6,Sprød,55.668507,12.550163000000001,"55.6682120808,12.5477605190","55.6700087499,12.5509463376",4bf58dd8d48988d1c5941735,Sandwich Place
5a4cba078ad62e53efe1a809,MUF Coffee,55.668465000000005,12.550614,"55.6682120808,12.5477605190","55.6700087499,12.5509463376",4bf58dd8d48988d1e0931735,Coffee Shop
4b9671def964a5209fcc34e3,King of Chicken,55.6684335917,12.5500986722,"55.6682120808,12.5477605190","55.6700087499,12.5509463376",4d4ae6fc7a7b7dea34424761,Fried Chicken Joint
4cfd3981ee9cb60cd97099ad,Marco's Lejlighed,55.669039,12.548912,"55.6682120808,12.5477605190","55.6700087499,12.5509463376",4bf58dd8d48988d16e941735,Fast Food Restaurant
4ce5827a3c87224b30c0b86b,Madsis Madklub,55.669954000000004,12.550281,"55.6682120808,12.5477605190","55.6700087499,12.5509463376",4bf58dd8d48988d1cb941735,Food Truck
56e857a7498eb11e505f88e8,1+1 Street Kitchen,55.6694607316,12.5505186328,"55.6682120808,12.5477605190","55.6700087499,12.5509463376",4bf58dd8d48988d145941735,Chinese Restaurant
4d6a9ec91b63a1cd71924e2d,Ankara Durum House,55.6689282312,12.552413886199998,"55.6682120808,12.5506276241","55.6700087499,12.5538134428",4bf58dd8d48988d10b941735,Falafel Restaurant
4c6c1e5599b9236a28ace1c9,Star 1001 Nat Pizzaria,55.668791409099995,12.551969677799999,"55.6682120808,12.5506276241","55.6700087499,12.5538134428",4bf58dd8d48988d1ca941735,Pizza Place
4b48f67ef964a520af5f26e3,Isted Grill,55.669000111,12.5527183873,"55.6682120808,12.5506276241","55.6700087499,12.5538134428",4bf58dd8d48988d16e941735,Fast Food Restaurant
4b9d3b53f964a520b29b36e3,La Foretta,55.6689119537,12.552373113699998,"55.6682120808,12.5506276241","55.6700087499,12.5538134428",4bf58dd8d48988d1ca941735,Pizza Place
572a2f2ccd105e31e826b065,Kongens Slik,55.66865,12.551447,"55.6682120808,12.5506276241","55.6700087499,12.5538134428",4bf58dd8d48988d1d0941735,Dessert Shop
4d02320fe5f16ea8588da928,Kaffe,55.6690318559,12.552718349100001,"55.6682120808,12.5506276241","55.6700087499,12.5538134428",4bf58dd8d48988d1e0931735,Coffee Shop
52b441a9498eef46cf9696ba,Doubi Kabab,55.668658184099996,12.5511428908,"55.6682120808,12.5506276241","55.6700087499,12.5538134428",4bf58dd8d48988d1cb941735,Food Truck
5778dc04cd10bd0478aa62f5,Koffein,55.669001,12.552501,"55.6682120808,12.5506276241","55.6700087499,12.5538134428",4bf58dd8d48988d16d941735,Café
4b0d2277f964a520054423e3,Three Cousins,55.668980000000005,12.552551,"55.6682120808,12.5506276241","55.6700087499,12.5538134428",4bf58dd8d48988d1d3941735,Vegetarian / Vegan Restaurant
4d91c91c033ba35d7eba760d,Antep Bakery,55.66873100000001,12.551153999999999,"55.6682120808,12.5506276241","55.6700087499,12.5538134428",4bf58dd8d48988d16a941735,Bakery
4c0947cfffb8c9b69ba36961,1001 Shawarma,55.669263281999996,12.5519494905,"55.6682120808,12.5506276241","55.6700087499,12.5538134428",4bf58dd8d48988d115941735,Middle Eastern Restaurant
5360f7e5498ed765cf46e588,gelateria,55.669971,12.553718,"55.6682120808,12.5506276241","55.6700087499,12.5538134428",4bf58dd8d48988d1d0941735,Dessert Shop
4e51081545ddff0031d5e16b,Juicy,55.669223168900004,12.553417724300001,"55.6682120808,12.5506276241","55.6700087499,12.5538134428",4bf58dd8d48988d112941735,Juice Bar
4d9b02b078f46ea8f01cfbfb,Shawarma Delikatesser,55.669136,12.552116999999999,"55.6682120808,12.5506276241","55.6700087499,12.5538134428",4bf58dd8d48988d16c941735,Burger Joint
577b513b498e57368a123ca4,Koffein,55.668934,12.552145,"55.6682120808,12.5506276241","55.6700087499,12.5538134428",4bf58dd8d48988d1e0931735,Coffee Shop
5bcec5ceeaf49a002c07ea79,La Neta - Vesterbro,55.6692340751,12.553108334500001,"55.6682120808,12.5506276241","55.6700087499,12.5538134428",4bf58dd8d48988d151941735,Taco Place
5173bfe4498e2885e755fa42,Byens Bogcafe,55.6688343461,12.5520944382,"55.6682120808,12.5506276241","55.6700087499,12.5538134428",4bf58dd8d48988d16d941735,Café
5a0ec503b04056129dc964d7,Sanchez,55.669804856400006,12.5551515142,"55.6682120808,12.5534947292","55.6700087499,12.5566805479",4bf58dd8d48988d1c1941735,Mexican Restaurant
5711171d498e00f31fbdcab3,Jagger,55.6697495516,12.554933093699999,"55.6682120808,12.5534947292","55.6700087499,12.5566805479",4bf58dd8d48988d16c941735,Burger Joint
4b3f8a31f964a520afa825e3,Sticks'n'Sushi,55.669697,12.554686,"55.6682120808,12.5534947292","55.6700087499,12.5566805479",4bf58dd8d48988d1d2941735,Sushi Restaurant
5554be41498e3a309bc6d9ec,Siciliansk Is,55.669212653,12.554044096300002,"55.6682120808,12.5534947292","55.6700087499,12.5566805479",4bf58dd8d48988d1c9941735,Ice Cream Shop
56c0d175cd104fc364433650,Papa Ramen,55.6685019883,12.5542852821,"55.6682120808,12.5534947292","55.6700087499,12.5566805479",55a59bace4b013909087cb24,Ramen Restaurant
5566cb83498e635cb449220b,Petrol,55.6698986595,12.5555858326,"55.6682120808,12.5534947292","55.6700087499,12.5566805479",4bf58dd8d48988d16d941735,Café
4b291f47f964a5202c9924e3,Konya Kebab,55.6697329267,12.5551848531,"55.6682120808,12.5534947292","55.6700087499,12.5566805479",5283c7b4e4b094cb91ec88d7,Kebab Restaurant
4bfd67dc4cf820a17a6cecf4,Señorita,55.6696826719,12.5548062338,"55.6682120808,12.5534947292","55.6700087499,12.5566805479",4bf58dd8d48988d1c1941735,Mexican Restaurant
597e10de2e2680644fb5360b,Wrap House,55.669842,12.555292999999999,"55.6682120808,12.5534947292","55.6700087499,12.5566805479",4bf58dd8d48988d16e941735,Fast Food Restaurant
50521314e4b05b8794bb6572,Yuma,55.669663038900005,12.5552310827,"55.6682120808,12.5534947292","55.6700087499,12.5566805479",4bf58dd8d48988d142941735,Asian Restaurant
4dcac5c5fa7684db09093f32,Joachims,55.66953719,12.55562228,"55.6682120808,12.5534947292","55.6700087499,12.5566805479",4bf58dd8d48988d1dc931735,Tea Room
4cf922dc95153704d1d16089,Soupanatural I Isbaren,55.669228000000004,12.554094000000001,"55.6682120808,12.5534947292","55.6700087499,12.5566805479",4bf58dd8d48988d1dd931735,Soup Place
526a7b1311d27d4830d7b620,Frisk Pasta/Is,55.66904,12.554295,"55.6682120808,12.5534947292","55.6700087499,12.5566805479",4bf58dd8d48988d110941735,Italian Restaurant
4ebfe4006da15b4ddf0d62c8,Annes Gademad @Skydebanen,55.669073476899996,12.5538375799,"55.6682120808,12.5534947292","55.6700087499,12.5566805479",4bf58dd8d48988d146941735,Deli / Bodega
4f6c56a4e4b04cb292ad6d21,"Ca'fish, Istedgade",55.6697314426,12.555055618299999,"55.6682120808,12.5534947292","55.6700087499,12.5566805479",4bf58dd8d48988d147941735,Diner
